account_number,prop_state,prop_zip,unpaid_balance,interest_rate,loan_type,origination_date,ltv,unique_id,prepayment_score,refinance_score,purchase_score,heloc_score,borrower_persona,new_product_description_refi,new_pi_savings_mo_refi,new_cashout_refi,new_product_description_co,new_pi_savings_mo_co,new_cashout_co,new_product_description_pf,new_pi_savings_mo_pf,new_cashout_pf,new_product_description_pc,new_pi_savings_mo_pc,new_cashout_pc
1440010419,NV,89521,150000,3,C,5/16/2016,40,116,800,100,800,600,Upgrader,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1440010443,IL,61111,0,2,C,5/16/2016,20,117,400,0,600,300,Downsizer,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,150,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440010468,NJ,7764,100000,3,C,5/13/2016,20,118,100,400,100,0,Upgrader,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,0,200000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440010492,FL,33026,50000,3,C,5/20/2016,40,119,200,200,600,100,Downsizer,20 YR FIXED CONFORMING,400,-1,30 YR FIXED CONFORMING,350,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440010542,AL,36535,50000,3,C,5/17/2016,20,120,200,600,200,900,Refinancer,30 YR FIXED CONFORMING,0,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440010724,NJ,8807,100000,2,C,5/23/2016,0,121,600,200,800,600,Refinancer,10 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,500,250000,30 YR FIXED CONFORMING,500,250000
1440010732,AZ,85641,100000,3,C,5/23/2016,40,122,600,300,0,600,Upgrader,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,100000,30 YR FIXED FHA,0,250000,30 YR FIXED CONFORMING,300,250000
1440010765,IL,60026,250000,2,C,5/19/2016,40,123,600,200,200,200,Conservative,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,150000,30 YR FIXED FHA,450,100000,30 YR FIXED CONFORMING,500,100000
1440010815,OH,45040,50000,2,C,5/19/2016,20,124,200,300,400,800,Refinancer,20 YR FIXED CONFORMING,300,-1,30 YR FIXED CONFORMING,0,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440010823,PA,16137,50000,3,C,5/23/2016,40,125,500,400,400,500,Conservative,20 YR FIXED CONFORMING,300,-1,30 YR FIXED CONFORMING,200,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440010880,HI,96706,550000,3,C,5/19/2016,60,126,700,0,500,800,Downsizer,30 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,300,100000,30 YR FIXED FHA,500,-1,30 YR FIXED CONFORMING,500,-1
1440010948,NE,68847,50000,3,C,5/20/2016,20,127,100,100,500,600,Refinancer,20 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,100,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440010955,NV,89061,150000,3,C,5/17/2016,60,128,400,700,800,600,Investor,30 YR FIXED CONFORMING,150,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1440010997,NJ,8087,100000,2,C,5/23/2016,40,129,200,400,700,900,Investor,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440011011,TX,77429,50000,3,C,5/23/2016,40,130,400,300,100,900,Downsizer,20 YR FIXED CONFORMING,400,-1,30 YR FIXED CONFORMING,350,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440011037,TX,76665,0,3,C,5/24/2016,20,131,100,800,100,600,Investor,20 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440011045,AR,72450,0,4,C,4/13/2016,20,132,500,300,0,800,Upgrader,15 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,150,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440011086,MI,48642,50000,3,C,5/25/2016,60,133,600,600,900,200,Refinancer,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440011128,TX,76657,50000,4,C,5/24/2016,60,134,800,100,500,500,Conservative,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440011474,TX,76034,350000,3,C,5/31/2016,60,135,500,800,900,200,Upgrader,30 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,50,50000,30 YR FIXED FHA,-1,0,30 YR FIXED CONFORMING,200,0
1440011516,MA,2554,350000,3,C,5/25/2016,20,136,300,100,200,500,Refinancer,30 YR FIXED CONFORMING,450,-1,,,,30 YR FIXED FHA,100,0,30 YR FIXED CONFORMING,400,0
1440011557,MT,59901,50000,3,C,5/27/2016,40,137,600,700,300,400,Upgrader,20 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440011581,CA,95621,100000,4,C,5/31/2016,60,138,800,400,0,800,Upgrader,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440011649,MN,55344,100000,4,C,5/27/2016,60,139,100,200,200,0,Refinancer,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,300,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440011672,NJ,8037,50000,3,C,4/26/2016,20,140,400,400,100,600,Investor,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440011888,TX,77094,250000,2,C,5/31/2016,20,141,100,400,400,300,Refinancer,20 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,500,100000,30 YR FIXED CONFORMING,500,100000
1440011904,TN,37067,250000,2,C,5/31/2016,40,142,200,900,800,500,Refinancer,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,500,100000,30 YR FIXED CONFORMING,500,100000
1440011920,NC,28273,50000,2,C,5/31/2016,20,143,700,100,600,300,Investor,20 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440011961,AZ,85140,50000,3,C,6/3/2016,40,144,300,500,100,300,Conservative,20 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,350,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440011979,TX,77573,50000,3,C,6/6/2016,20,145,700,700,100,500,Downsizer,20 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,150,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440011987,CA,95742,150000,3,C,6/1/2016,40,146,700,800,0,400,Conservative,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1440011995,CA,92056,150000,3,C,6/7/2016,20,147,600,100,100,800,Refinancer,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1440012001,NJ,7747,150000,4,C,6/2/2016,60,148,800,700,900,800,Investor,30 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,100,0,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1440012027,MN,55318,100000,3,C,6/6/2016,40,149,0,300,800,400,Upgrader,20 YR FIXED CONFORMING,450,-1,30 YR FIXED CONFORMING,300,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440012043,HI,96740,350000,3,C,5/31/2016,40,150,900,400,200,600,Conservative,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,150000,30 YR FIXED FHA,500,0,30 YR FIXED CONFORMING,500,0
1440012050,DE,19713,100000,4,C,5/27/2016,40,151,900,800,500,500,Downsizer,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440012076,TN,37777,50000,3,C,6/8/2016,40,152,100,500,700,200,Upgrader,20 YR FIXED CONFORMING,300,-1,30 YR FIXED CONFORMING,300,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440012142,MI,48044,150000,4,C,6/10/2016,60,153,800,100,500,500,Downsizer,30 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,200,0,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1440012159,MI,48322,200000,3,C,6/10/2016,60,154,200,800,200,500,Downsizer,30 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,150,0,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1440012167,CA,95020,200000,2,C,6/13/2016,20,155,0,400,500,400,Upgrader,15 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,400,150000,30 YR FIXED CONFORMING,500,150000
1440012209,NJ,8318,50000,3,C,6/13/2016,20,156,600,800,0,0,Downsizer,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440012225,TX,78245,50000,3,C,6/6/2016,60,157,400,0,0,900,Downsizer,20 YR FIXED CONFORMING,150,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440012308,AZ,85645,100000,2,C,6/15/2016,60,158,200,100,600,300,Investor,20 YR FIXED CONFORMING,400,-1,30 YR FIXED CONFORMING,450,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440012324,CT,6066,50000,4,C,6/13/2016,40,159,200,600,100,800,Refinancer,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440012787,NC,28025,100000,3,C,6/15/2016,60,160,400,100,200,900,Upgrader,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440012795,AR,72064,50000,4,C,6/17/2016,60,161,400,400,0,600,Investor,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440012803,UT,84606,250000,2,C,5/18/2016,40,162,200,700,0,0,Investor,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,100000,30 YR FIXED FHA,500,100000,30 YR FIXED CONFORMING,500,100000
1440012829,MN,55122,50000,3,C,6/15/2016,40,163,0,900,500,900,Downsizer,20 YR FIXED CONFORMING,400,-1,30 YR FIXED CONFORMING,300,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440012878,IL,61944,50000,3,C,6/20/2016,40,164,700,700,700,200,Conservative,20 YR FIXED CONFORMING,200,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440012936,TN,37122,50000,3,C,5/27/2016,20,165,800,600,100,200,Refinancer,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,450,150000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440012944,CA,91306,50000,2,C,6/8/2016,0,166,0,400,300,800,Conservative,15 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,50,250000
1440013025,TX,77024,150000,2,C,6/8/2016,20,167,500,500,400,900,Downsizer,15 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,500,200000,30 YR FIXED CONFORMING,500,200000
1440013033,UT,84121,150000,2,C,6/20/2016,20,168,200,700,800,700,Conservative,15 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,500,200000,30 YR FIXED CONFORMING,500,200000
1440013082,MN,55317,50000,2,C,6/10/2016,0,169,200,500,800,100,Conservative,15 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440013108,VT,5465,100000,2,C,6/8/2016,20,170,900,0,300,500,Refinancer,15 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,50,250000,30 YR FIXED CONFORMING,350,250000
1440013181,MD,20723,150000,2,C,6/17/2016,20,171,800,800,800,600,Conservative,15 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,500,200000,30 YR FIXED CONFORMING,500,200000
1440013199,UT,84094,50000,3,C,6/17/2016,20,172,500,800,600,200,Refinancer,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,350,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440013215,CO,80121,100000,3,C,6/17/2016,20,173,100,800,400,100,Downsizer,20 YR FIXED CONFORMING,400,-1,30 YR FIXED CONFORMING,-1,150000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440013306,NH,3810,200000,2,C,6/20/2016,20,174,100,600,0,100,Conservative,20 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,100,150000,30 YR FIXED CONFORMING,400,150000
1440013447,IL,60073,100000,2,C,6/22/2016,40,175,900,200,500,600,Upgrader,20 YR FIXED CONFORMING,400,-1,30 YR FIXED CONFORMING,300,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440013462,FL,34145,200000,3,C,6/10/2016,60,176,300,300,500,100,Upgrader,30 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,150,50000,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1440013470,IL,60047,150000,2,C,6/23/2016,40,177,0,0,900,800,Refinancer,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,150000,30 YR FIXED FHA,0,200000,30 YR FIXED CONFORMING,300,200000
1440013553,NV,89107,100000,2,C,6/24/2016,40,178,200,600,400,400,Investor,20 YR FIXED CONFORMING,400,-1,30 YR FIXED CONFORMING,300,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440013561,GA,30165,50000,2,C,6/24/2016,40,179,300,400,200,0,Downsizer,20 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,100,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440013587,WA,98407,100000,2,C,6/24/2016,40,180,200,200,400,200,Conservative,20 YR FIXED CONFORMING,400,-1,30 YR FIXED CONFORMING,400,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440013793,SC,29301,50000,3,C,6/24/2016,40,181,500,0,900,800,Downsizer,20 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,100,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440013801,FL,32216,100000,3,C,6/20/2016,40,182,200,0,400,200,Conservative,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440013850,MI,48348,50000,3,C,6/23/2016,0,183,200,0,600,100,Upgrader,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,200000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,200,250000
1440013876,TX,77401,100000,3,C,6/24/2016,0,184,800,100,100,500,Refinancer,15 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,300,250000,30 YR FIXED CONFORMING,500,250000
1440013884,GA,30319,200000,2,C,6/24/2016,20,185,600,200,600,400,Conservative,15 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,500,150000,30 YR FIXED CONFORMING,500,150000
1440013892,VT,5468,100000,2,C,6/21/2016,20,186,200,800,500,600,Upgrader,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,150000,30 YR FIXED FHA,500,250000,30 YR FIXED CONFORMING,500,250000
1440013959,WY,83001,350000,3,C,6/22/2016,20,187,700,200,300,0,Investor,30 YR FIXED CONFORMING,300,-1,,,,30 YR FIXED FHA,0,0,30 YR FIXED CONFORMING,300,0
1440014049,GA,30642,100000,3,C,6/14/2016,0,188,800,700,700,800,Downsizer,15 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,200,250000,30 YR FIXED CONFORMING,500,250000
1440014064,CA,92679,550000,3,C,6/20/2016,60,189,400,500,100,100,Investor,30 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,400,50000,30 YR FIXED FHA,500,-1,30 YR FIXED CONFORMING,500,-1
1440014106,NV,89509,50000,3,C,6/27/2016,20,190,900,400,900,600,Upgrader,20 YR FIXED CONFORMING,450,-1,30 YR FIXED CONFORMING,-1,150000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440014122,TX,77511,50000,4,C,6/24/2016,20,191,600,400,500,300,Investor,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440014130,AZ,85250,50000,4,C,6/27/2016,20,192,0,0,400,800,Upgrader,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440014163,AR,72223,150000,2,C,6/21/2016,40,193,500,800,500,500,Conservative,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,50,200000
1440014189,TX,78250,50000,3,C,6/28/2016,20,194,800,400,0,900,Investor,20 YR FIXED CONFORMING,300,-1,30 YR FIXED CONFORMING,100,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440014213,NC,27615,50000,2,C,6/29/2016,40,195,300,500,600,700,Upgrader,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,200,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440014221,NV,89014,50000,3,C,6/29/2016,20,196,500,900,300,300,Downsizer,20 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,-1,150000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440014239,VA,22485,150000,2,C,6/23/2016,40,197,200,400,500,500,Downsizer,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1440014270,LA,70734,50000,3,C,6/28/2016,20,198,700,600,700,900,Downsizer,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,300,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440014288,MA,1532,50000,3,C,6/24/2016,0,199,400,0,0,200,Upgrader,10 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,500,250000,30 YR FIXED CONFORMING,500,250000
1440014312,NV,89002,50000,3,C,6/29/2016,20,200,800,100,400,600,Upgrader,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,250,200000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440014379,NV,89131,150000,3,C,6/28/2016,40,201,200,700,600,900,Investor,30 YR FIXED CONFORMING,150,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1440014445,MO,63755,0,3,C,6/30/2016,20,202,200,200,900,600,Downsizer,20 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440014460,AL,35750,50000,3,C,6/28/2016,60,203,200,100,400,900,Upgrader,30 YR FIXED CONFORMING,0,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440014478,AL,35773,50000,3,C,6/28/2016,60,204,100,200,400,400,Downsizer,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440014510,PA,17356,50000,4,C,6/30/2016,40,205,600,100,900,200,Investor,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440014544,VA,22044,350000,3,C,6/30/2016,60,206,200,0,900,100,Refinancer,30 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,200,100000,30 YR FIXED FHA,200,0,30 YR FIXED CONFORMING,500,0
1440014551,VA,23834,100000,3,C,6/30/2016,40,207,500,300,400,500,Downsizer,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440014775,CA,92653,250000,2,C,6/30/2016,20,208,600,800,800,900,Investor,20 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,500,100000,30 YR FIXED CONFORMING,500,100000
1440014783,MA,1545,200000,2,C,6/29/2016,40,209,200,400,300,500,Refinancer,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,100000,30 YR FIXED FHA,200,150000,30 YR FIXED CONFORMING,500,150000
1440014833,IL,60645,0,3,C,6/29/2016,0,210,200,200,600,400,Conservative,15 YR FIXED CONFORMING,250,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440014957,CO,81625,200000,2,C,6/29/2016,40,211,0,0,300,200,Upgrader,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,250,150000,30 YR FIXED CONFORMING,500,150000
1440015012,VA,20171,150000,2,C,6/30/2016,20,212,0,300,300,0,Upgrader,20 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,100,200000
1440015053,TX,79928,50000,3,C,6/30/2016,40,213,400,300,0,0,Upgrader,20 YR FIXED CONFORMING,400,-1,30 YR FIXED CONFORMING,400,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440015061,CO,80227,0,3,C,6/15/2016,20,214,600,400,400,800,Upgrader,15 YR FIXED CONFORMING,300,-1,30 YR FIXED CONFORMING,100,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440015079,CA,91913,400000,4,C,6/27/2016,60,215,0,0,800,0,Upgrader,30 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,300,50000,30 YR FIXED FHA,400,-1,30 YR FIXED CONFORMING,500,-1
1440015095,GA,30458,50000,4,C,6/30/2016,60,216,400,100,500,100,Downsizer,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440015103,GA,30458,50000,4,C,6/30/2016,60,217,400,500,700,400,Investor,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440015194,FL,33543,150000,4,C,7/1/2016,60,218,100,400,100,600,Refinancer,30 YR FIXED CONFORMING,200,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1440015210,KY,40229,50000,3,C,6/29/2016,40,219,300,200,700,500,Conservative,20 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,350,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440015285,NM,87144,100000,3,C,7/7/2016,60,220,600,800,800,800,Refinancer,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,0,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440015293,TX,76040,100000,4,C,7/5/2016,60,221,500,700,400,100,Upgrader,30 YR FIXED CONFORMING,150,-1,30 YR FIXED CONFORMING,50,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440015319,OR,97401,100000,2,C,7/6/2016,40,222,200,400,800,300,Upgrader,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440015368,VA,22032,350000,2,C,7/11/2016,40,223,300,700,800,0,Upgrader,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,150000,30 YR FIXED FHA,500,0,30 YR FIXED CONFORMING,500,0
1440015392,WA,98042,50000,3,C,7/5/2016,20,224,0,700,200,700,Investor,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,200,150000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440015426,TX,78249,150000,3,C,7/5/2016,60,225,100,200,600,400,Conservative,20 YR FIXED CONFORMING,300,-1,30 YR FIXED CONFORMING,450,0,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1440015442,LA,70634,0,3,C,7/11/2016,0,226,500,600,300,700,Refinancer,15 YR FIXED CONFORMING,300,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440015475,MD,21131,300000,3,C,7/6/2016,60,227,400,800,400,700,Conservative,20 YR FIXED CONFORMING,450,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,400,50000,30 YR FIXED CONFORMING,500,50000
1440015491,FL,32824,50000,3,C,7/11/2016,40,228,900,200,400,100,Refinancer,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440015624,MI,48158,50000,3,C,7/11/2016,40,229,0,700,0,400,Upgrader,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440015632,CA,95726,100000,3,C,7/11/2016,40,230,400,700,500,800,Investor,20 YR FIXED CONFORMING,450,-1,30 YR FIXED CONFORMING,250,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440015673,GA,30022,200000,2,C,7/12/2016,40,231,300,600,300,500,Refinancer,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,100000,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,250,150000
1440015723,FL,34668,0,4,C,7/7/2016,20,232,500,600,200,800,Investor,10 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,50,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440015731,TX,77904,50000,4,C,7/11/2016,20,233,500,600,100,900,Conservative,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
